property_id,zip_code,school_district,sqft,bedrooms,bathrooms,age_years,garage_spaces,price
P03052,10006,15,1531.2,5,4,65,3,314639.11
P03053,10023,7,981.2,2,1,30,2,178706.84
P03054,10011,10,2249.1,6,2,11,0,530938.81
P03055,10024,11,1435.7,2,4,19,3,440759.11
P03056,10015,10,2345.1,6,4,33,2,485513.0
P03057,10025,10,1433.3,3,2,62,0,373925.25
P03058,10005,8,1529.6,5,3,34,2,345109.24
P03059,10012,10,1972.4,4,1,75,2,434101.26
P03060,10009,14,2096.6,1,1,29,3,413832.54
P03061,10008,6,2184.2,1,4,18,1,419486.0
P03062,10010,8,1755.1,3,3,40,1,322711.56
P03063,10012,3,2064.3,2,1,9,0,389423.53
P03064,10004,6,2172.8,4,4,54,3,543448.97
P03065,10022,12,1900.3,1,2,8,3,423860.9
P03066,10017,10,1728.7,4,3,51,2,349230.76
P03067,10025,4,1077.4,2,4,30,1,364806.22
P03068,10022,9,2099.6,2,4,28,3,473855.83
P03069,10005,13,1821.1,3,1,49,1,358911.44
P03070,10003,2,1593.2,4,2,57,2,209710.17
P03071,10013,1,2438.9,3,2,75,2,361369.05
P03072,10015,6,1086.1,3,4,23,3,324483.08
P03073,10008,10,2622.0,3,4,65,3,468704.88
P03074,10024,5,1788.9,3,3,67,1,349331.16
P03075,10018,13,1958.8,3,1,80,0,433175.7
P03076,10023,13,1602.5,6,4,78,0,422120.17
P03077,10004,8,966.5,4,3,64,2,247365.52
P03078,10025,6,1730.2,3,2,23,1,485540.42
P03079,10007,1,1967.4,5,2,56,0,399497.48
P03080,10014,13,2138.1,4,2,63,3,456378.48
P03081,10014,14,1701.0,6,2,23,2,399080.53
P03082,10025,7,800.0,4,4,65,0,233994.37
P03083,10009,8,1029.2,2,4,56,2,207893.09
P03084,10008,12,2826.0,4,1,39,2,475838.16
P03085,10011,11,1253.7,5,4,69,3,412138.33
P03086,10011,3,2513.5,2,2,7,3,510942.63
P03087,10006,11,1333.0,2,4,55,3,290933.21
P03088,10006,14,1708.8,4,4,63,3,356879.33
P03089,10007,12,2112.6,6,3,3,3,515026.84
P03090,10015,8,1389.9,3,3,33,2,262214.72
P03091,10011,8,2596.1,4,3,41,2,541823.76
P03092,10012,4,1837.9,4,4,16,3,530820.72
P03093,10022,10,2030.4,4,2,71,3,487849.21
P03094,10008,4,1666.2,1,3,50,0,313221.93
P03095,10028,6,2129.4,3,4,22,0,494650.59
P03096,10023,4,2589.4,6,4,35,1,567240.96
P03097,10006,6,1734.4,6,1,9,1,388007.49
P03098,10010,6,2664.9,5,2,7,2,571138.32
P03099,10006,2,1494.2,1,3,60,1,175173.24
P03100,10009,11,2182.0,3,3,79,3,469291.05
P03101,10011,7,2044.6,1,3,22,3,409405.85
P03102,10004,15,1265.7,2,4,19,1,361870.59
P03103,10001,3,1906.9,6,3,55,3,425178.82
P03104,10014,11,1803.7,3,3,41,0,358969.93
P03105,10022,3,1373.4,2,4,11,3,367816.6
P03106,10010,9,1979.0,5,1,54,2,382165.95
P03107,10026,8,1873.1,5,3,16,2,326069.65
P03108,10012,7,1763.7,4,2,9,1,381485.54
P03109,10028,10,1765.7,5,4,37,0,404713.94
P03110,10008,13,1755.0,5,3,59,3,372138.59
P03111,10017,5,1616.2,4,3,42,0,241229.28
P03112,10023,13,1869.9,6,4,52,1,454955.43
P03113,10002,3,1478.0,2,1,19,0,203684.0
P03114,10028,5,3128.4,3,3,39,3,558128.65
P03115,10011,5,1095.3,4,4,57,2,311583.7
P03116,10015,15,1507.6,5,4,42,2,357369.4
P03117,10019,2,1547.1,3,1,19,1,325351.42
P03118,10020,6,2820.2,3,4,77,3,555360.03
P03119,10001,7,1139.9,1,1,5,0,226197.09
P03120,10027,13,2013.0,4,2,73,2,348018.78
P03121,10019,8,1924.2,1,4,58,3,419381.59
P03122,10030,15,1966.8,3,3,9,1,405911.89
P03123,10015,12,2418.2,3,3,20,2,439954.91
P03124,10019,11,2407.9,5,3,29,1,590206.28
P03125,10014,12,1574.5,3,4,77,3,275875.38
P03126,10027,3,1897.0,1,1,41,3,275755.35
P03127,10025,7,867.9,4,2,20,1,253688.37
P03128,10028,9,1849.5,2,2,74,0,385658.44
P03129,10016,4,1403.0,3,4,9,0,274563.85
P03130,10024,2,1706.8,2,3,66,2,359073.43
P03131,10011,3,957.3,1,3,67,3,271216.16
P03132,10014,12,2002.4,6,4,31,0,395622.5
P03133,10023,10,951.7,2,4,3,3,269734.91
P03134,10003,5,1874.1,4,2,71,3,267777.74
P03135,10022,12,1186.7,5,2,78,1,297305.39
P03136,10001,11,1375.2,3,1,30,0,306909.83
P03137,10018,13,2377.4,6,1,15,2,581007.65
P03138,10015,14,2094.0,3,2,21,2,451356.04
P03139,10015,14,2374.6,6,3,11,3,538749.27
P03140,10015,3,2579.9,3,4,49,2,450389.28
P03141,10015,12,1413.6,1,2,42,0,230423.29
P03142,10013,6,2549.5,6,3,28,0,503856.13
P03143,10014,7,1067.2,6,4,52,1,219130.68
P03144,10018,10,2173.1,6,2,50,1,485363.74
P03145,10023,10,1553.3,1,1,0,1,317259.26
P03146,10017,7,1334.8,6,4,33,3,281865.19
P03147,10020,15,2107.2,3,3,69,1,391086.82
P03148,10026,3,2272.5,6,1,64,2,334884.61
P03149,10030,2,2257.6,6,2,69,1,376343.37
P03150,10004,1,1907.4,2,2,77,3,353106.45
P03151,10022,13,1866.0,3,1,4,3,492207.09
P03152,10007,7,2063.4,2,2,21,3,387373.59
P03153,10006,7,1951.9,2,4,37,3,300963.05
P03154,10024,10,2070.7,4,3,41,2,484422.99
P03155,10003,7,1902.0,3,4,63,2,267217.2
P03156,10026,9,2221.4,4,4,58,2,402492.31
P03157,10024,1,986.4,5,2,57,0,219065.86
P03158,10030,3,1734.4,2,1,12,3,316410.73
P03159,10021,14,1108.1,1,1,54,3,257309.88
P03160,10027,7,1938.4,5,4,64,2,314357.56
P03161,10004,3,2621.0,2,2,60,3,517444.58
P03162,10027,6,1563.0,2,3,47,1,270703.14
P03163,10005,6,1863.6,4,2,7,0,438582.23
P03164,10010,5,2178.2,2,4,12,3,371435.45
P03165,10004,5,800.0,2,3,60,2,202650.76
P03166,10013,11,1538.9,2,4,70,3,323041.89
P03167,10023,2,1982.3,4,2,66,0,348401.43
P03168,10009,5,800.0,6,4,34,1,185016.06
P03169,10025,8,1311.6,6,3,47,2,381650.69
P03170,10019,9,2350.4,5,1,14,0,538638.88
P03171,10019,14,2301.5,6,1,47,3,539819.99
P03172,10029,14,1987.2,4,2,15,2,396281.53
P03173,10013,5,2241.1,3,1,64,0,321652.76
P03174,10011,9,1907.6,5,4,63,2,480028.4
P03175,10030,1,2077.7,2,1,4,3,351819.15
P03176,10017,10,1642.2,5,3,75,1,311537.97
P03177,10019,3,1857.9,6,3,64,2,430307.03
P03178,10009,2,1483.8,3,3,30,2,263064.03
P03179,10007,11,2431.7,4,3,36,0,541471.92
P03180,10006,3,2560.8,5,4,6,2,471502.86
P03181,10007,8,2490.0,5,4,75,2,507476.63
P03182,10006,2,1595.9,2,4,8,1,255946.98
P03183,10023,12,1323.1,6,2,74,1,283467.23
P03184,10002,12,2438.5,4,3,53,2,389030.79
P03185,10019,9,2072.0,1,1,74,3,440031.12
P03186,10029,13,1964.3,1,4,30,1,367360.2
P03187,10023,7,1483.2,5,1,72,0,290099.89
P03188,10013,3,2012.8,3,1,34,3,348684.13
P03189,10002,3,1257.4,1,4,28,0,181594.62
P03190,10026,4,2117.0,4,4,27,0,409919.0
P03191,10001,4,2489.4,4,1,77,1,526694.19
P03192,10021,5,2615.5,1,4,37,3,455070.13
P03193,10021,4,2154.3,3,1,38,3,436299.65
P03194,10006,9,1109.0,3,1,52,1,213612.41
P03195,10023,3,1898.7,5,4,45,2,411891.02
P03196,10006,10,2869.8,4,1,43,3,488590.15
P03197,10007,6,1365.7,1,1,30,2,307331.34
P03198,10025,11,1770.4,4,4,13,3,498684.21
P03199,10030,8,2506.8,6,3,80,0,417999.56
P03200,10008,14,2108.6,1,3,39,0,355312.36
P03201,10028,7,3040.1,6,4,78,0,551970.18
P03202,10028,5,1433.6,1,1,37,3,284284.62
P03203,10024,9,1305.1,4,4,48,1,371033.67
P03204,10005,10,2412.1,3,2,44,1,458951.56
P03205,10009,7,1202.1,5,3,78,2,209191.49
P03206,10021,9,1701.6,6,2,8,2,409096.7
P03207,10030,8,1767.2,6,2,41,0,330650.78
P03208,10025,5,2318.0,6,2,12,3,501892.34
P03209,10013,5,2107.1,5,3,70,1,324441.64
P03210,10008,14,2028.5,2,4,42,3,389768.5
P03211,10029,11,1598.8,3,1,74,3,303419.5
P03212,10009,2,2407.5,5,3,22,2,446974.52
P03213,10011,15,3812.9,2,4,13,2,762701.2
P03214,10029,11,2145.6,4,3,50,3,417885.53
P03215,10017,1,1849.8,4,4,11,1,328638.72
P03216,10008,11,1151.1,6,1,30,1,296399.86
P03217,10001,9,1481.3,1,2,25,2,320649.63
P03218,10013,14,1693.1,1,2,17,0,309675.09
P03219,10030,8,1532.7,1,3,10,3,275472.3
P03220,10013,8,1792.0,4,2,53,0,284418.91
P03221,10021,5,2689.0,4,2,61,3,484439.6
P03222,10008,5,2423.6,4,4,31,1,391687.81
P03223,10024,10,1720.6,2,1,22,0,393681.47
P03224,10024,13,1195.9,2,4,12,2,401158.69
P03225,10019,14,2468.7,3,1,54,1,544983.51
P03226,10024,12,1775.5,1,2,65,1,346337.43
P03227,10018,10,936.7,5,3,44,1,344189.05
P03228,10012,8,2156.2,1,4,34,2,439182.39
P03229,10023,6,2312.8,5,4,52,0,537725.11
P03230,10026,12,800.0,3,1,74,0,83757.82
P03231,10026,5,1387.7,6,3,80,1,179644.05
P03232,10007,5,1744.8,5,2,15,1,367882.29
P03233,10021,14,2167.3,3,4,38,2,488898.0
P03234,10001,9,1542.1,5,4,70,2,381936.52
P03235,10018,6,1383.9,1,1,51,2,355260.38
P03236,10018,13,2163.6,2,2,66,0,490446.35
P03237,10011,15,1565.8,3,4,80,3,407710.94
P03238,10030,5,2071.0,6,4,8,2,396624.41
P03239,10027,8,1244.2,5,3,49,0,189926.11
P03240,10002,8,1123.8,3,1,43,3,185749.45
P03241,10007,11,2177.6,2,2,23,3,480617.84
P03242,10007,15,1926.3,6,4,52,2,480962.73
P03243,10027,9,2261.2,4,3,8,3,433716.05
P03244,10016,12,1533.7,1,1,40,3,200716.5
P03245,10022,9,1402.4,2,2,33,3,357377.67
P03246,10025,14,2480.4,6,1,31,3,598197.07
P03247,10024,7,1038.5,6,2,49,0,288481.01
P03248,10003,6,2425.7,6,2,76,0,401468.11
P03249,10005,7,2460.3,1,3,76,2,360964.03
P03250,10012,15,2230.0,5,4,56,2,536809.53
P03251,10011,10,1456.1,1,3,26,2,358442.95
P03252,10023,3,1391.7,5,3,78,0,299839.91
P03253,10005,1,1695.0,6,2,80,3,326775.16
P03254,10012,8,1152.5,3,3,68,1,277085.9
P03255,10008,13,1319.2,2,4,70,2,282570.95
P03256,10006,8,2122.4,5,1,66,2,324159.27
P03257,10006,9,2124.7,1,2,61,3,338074.68
P03258,10006,12,1275.2,4,1,58,2,210342.9
P03259,10017,8,2138.1,2,1,51,2,310558.38
P03260,10013,14,2027.2,3,1,52,3,401517.32
P03261,10014,10,2554.9,5,3,31,0,459729.69
P03262,10015,11,2084.6,6,4,71,2,447786.6
P03263,10023,12,2329.3,3,4,51,2,437738.36
P03264,10026,10,2038.5,2,1,49,3,312682.31
P03265,10016,1,2290.0,6,3,60,0,319897.19
P03266,10020,7,1156.4,3,2,6,2,244667.67
P03267,10023,3,1739.1,2,2,74,1,316090.62
P03268,10021,8,1780.5,6,3,47,0,388600.89
P03269,10005,3,1678.1,6,3,76,2,378684.65
P03270,10030,8,2021.9,2,3,8,0,314198.18
P03271,10005,6,2117.2,1,1,18,0,406548.75
P03272,10013,1,1996.1,1,2,76,2,258696.82
P03273,10020,2,1711.5,4,2,56,3,336016.95
P03274,10013,8,1432.1,2,1,52,2,202787.22
P03275,10008,2,2348.6,4,1,32,0,353266.44
P03276,10028,13,1974.9,5,2,45,0,450604.21
P03277,10003,12,1290.7,1,1,44,1,139828.5
P03278,10008,11,1703.2,6,3,16,1,390595.76
P03279,10030,3,928.4,1,1,45,0,128968.65
P03280,10022,12,1817.7,1,1,41,1,350378.19
P03281,10003,10,1700.8,5,4,25,0,324175.09
P03282,10023,6,1512.8,4,3,27,2,394776.62
P03283,10030,1,2592.3,6,3,62,2,415871.2
P03284,10003,8,1221.9,4,1,54,1,161858.29
P03285,10013,12,2153.2,3,1,38,2,328549.69
P03286,10015,1,2893.4,5,4,48,0,502919.09
P03287,10004,1,2338.6,5,4,19,3,524870.81
P03288,10007,6,1784.2,5,4,40,0,449869.68
P03289,10006,8,1233.0,3,4,45,2,208536.77
P03290,10006,8,1119.0,6,1,20,1,207762.9
P03291,10013,7,1594.2,2,4,13,1,253557.43
P03292,10014,4,1456.5,3,2,42,2,314262.92
P03293,10008,1,1440.2,2,3,76,2,218627.06
P03294,10009,1,1636.8,2,2,37,3,283839.41
P03295,10006,2,1748.9,2,3,73,2,269494.76
P03296,10024,11,2042.6,4,4,68,0,505422.74
P03297,10007,12,1181.1,5,4,60,2,299884.03
P03298,10028,7,1458.9,3,3,72,2,282395.67
P03299,10017,2,1720.2,6,2,33,3,331166.42
P03300,10025,7,1702.3,3,3,61,2,353439.35
P03301,10020,15,2718.2,3,2,11,3,543773.65
P03302,10008,4,1916.1,1,1,25,2,370159.41
P03303,10019,8,993.2,6,3,45,2,312567.48
P03304,10009,9,2009.1,1,1,3,1,373987.64
P03305,10004,5,2072.8,1,2,61,1,334167.31
P03306,10008,7,1737.4,6,3,74,0,300104.54
P03307,10009,8,1193.3,4,4,8,2,251656.97
P03308,10005,8,2679.0,1,3,80,3,447810.14
P03309,10001,11,1265.1,3,4,7,0,370424.73
P03310,10029,9,2130.4,4,4,10,3,421407.01
P03311,10016,1,1900.0,1,1,61,3,194430.11
P03312,10013,1,2100.4,5,4,55,1,330363.07
P03313,10028,7,2653.4,5,2,75,1,482935.22
P03314,10007,14,2080.8,1,3,34,2,472496.79
P03315,10013,1,1520.7,4,1,46,3,224769.29
P03316,10026,2,2353.0,2,3,12,0,337295.45
P03317,10019,11,1484.5,5,3,56,1,397712.13
P03318,10012,7,1881.8,3,4,80,0,375352.92
P03319,10008,4,1153.5,2,4,48,2,257925.17
P03320,10002,4,1283.4,4,4,75,0,253388.14
P03321,10003,10,1825.7,3,3,31,1,298866.23
P03322,10005,8,1984.0,3,4,79,2,388763.63
P03323,10024,10,948.8,6,1,43,3,338701.6
P03324,10020,5,2048.6,4,4,11,0,374934.15
P03325,10014,8,1390.3,3,1,29,2,239392.68
P03326,10024,13,2439.8,2,2,39,0,565403.59
P03327,10005,5,1624.0,4,4,5,2,358130.85
P03328,10007,6,1238.2,1,3,72,0,294911.97
P03329,10012,3,1837.9,6,4,19,3,464101.18
P03330,10028,10,1341.9,1,3,54,0,286033.59
P03331,10019,1,2434.5,5,3,74,2,480583.7
P03332,10026,4,1800.3,3,1,35,1,303927.66
P03333,10008,11,1724.2,5,4,49,0,374761.39
P03334,10026,1,2095.9,3,3,41,2,312996.26
P03335,10003,15,1297.5,1,3,61,0,187102.16
P03336,10007,7,1155.4,6,2,3,2,292330.32
P03337,10016,6,2004.2,5,4,29,2,425708.05
P03338,10002,9,1250.2,1,2,49,1,208577.23
P03339,10026,10,1250.0,1,1,7,1,193400.34
P03340,10027,7,2218.4,4,1,69,1,318112.1
P03341,10017,14,2062.5,6,3,51,3,451156.03
P03342,10010,15,1173.1,4,3,0,3,332197.2
P03343,10003,4,1490.4,1,1,0,0,247826.37
P03344,10019,11,1348.1,5,3,12,1,401662.6
P03345,10017,5,2688.2,3,4,53,0,451796.24
P03346,10023,15,2253.0,4,3,41,0,439041.73
P03347,10019,4,1589.6,3,4,39,3,451740.96
P03348,10004,5,2088.1,1,1,45,3,383739.52
P03349,10004,11,1121.9,1,2,40,1,324950.99
P03350,10024,12,1463.7,4,3,27,2,382390.55
P03351,10005,2,1852.4,4,2,0,1,367139.89
P03352,10029,9,2026.1,2,1,2,1,339463.61
P03353,10004,6,1751.3,1,2,55,3,416572.78
P03354,10022,10,1924.0,5,2,60,1,454161.53
P03355,10030,9,1839.2,1,1,19,1,320175.76
P03356,10014,15,1718.2,2,2,19,0,290908.08
P03357,10002,15,1651.9,3,2,33,0,300773.51
P03358,10027,10,1586.9,5,4,52,0,301668.47
P03359,10006,11,1916.0,6,2,48,3,419277.68
P03360,10016,14,2005.4,4,2,45,3,361498.17
P03361,10030,3,1899.2,6,2,2,1,362733.93
P03362,10023,11,1210.7,4,3,34,2,362524.12
P03363,10002,12,1300.5,6,2,60,0,204502.86
P03364,10025,2,1999.4,2,4,47,0,423806.8
P03365,10005,14,2535.8,1,2,65,2,463607.06
P03366,10023,11,1876.2,5,2,56,0,448653.09
P03367,10019,6,1594.2,6,1,72,3,441678.55
P03368,10009,8,1912.2,5,4,46,1,366782.09
P03369,10013,8,1231.6,3,2,46,2,217723.54
P03370,10004,14,2454.5,3,1,45,1,537610.05
P03371,10030,15,1893.3,1,1,21,0,304429.17
P03372,10008,13,1465.3,3,2,35,2,340372.54
P03373,10010,10,1716.6,5,4,13,0,389712.72
P03374,10016,2,1536.5,1,1,34,1,160914.85
P03375,10021,14,2455.8,3,1,12,1,473692.01
P03376,10016,3,1698.9,2,3,39,3,270384.9
P03377,10016,3,1877.7,3,2,77,2,261566.26
P03378,10018,2,2086.9,5,4,36,2,485424.04
P03379,10026,15,1429.6,6,4,59,2,293120.06
P03380,10012,8,1896.9,3,3,35,3,409948.12
P03381,10025,4,1937.2,5,2,73,1,504004.43
P03382,10024,2,1023.0,5,3,17,3,322803.69
P03383,10029,7,1926.3,6,3,67,3,314982.47
P03384,10028,11,1777.1,5,2,58,3,494445.69
P03385,10024,15,1865.0,4,2,71,2,459426.59
P03386,10008,9,1817.8,5,4,10,3,415677.04
P03387,10024,10,1929.6,2,3,72,2,470494.53
P03388,10023,13,2468.7,5,2,73,1,517906.08
P03389,10009,14,1210.2,5,4,23,0,332771.6
P03390,10021,5,1628.9,4,2,50,0,265828.63
P03391,10008,15,2133.3,1,1,47,2,344974.84
P03392,10016,8,2040.5,4,4,3,0,295650.36
P03393,10024,14,2029.7,5,4,42,0,534684.31
P03394,10006,2,3176.8,2,2,53,2,451112.7
P03395,10011,2,2107.1,5,4,16,1,497290.83
P03396,10024,14,2365.5,6,2,29,2,589047.49
P03397,10014,11,1646.5,4,3,47,3,371213.6
P03398,10029,3,1303.5,6,1,75,0,201951.45
P03399,10001,14,1642.8,6,3,4,2,480004.55
P03400,10022,2,2156.0,3,1,75,3,443200.09
P03401,10025,11,2003.4,6,1,66,0,502803.96
P03402,10028,4,2001.6,6,4,68,3,505548.85
P03403,10005,2,1692.8,1,1,3,2,319746.4
P03404,10030,13,1613.1,6,2,45,2,365483.21
P03405,10012,13,1710.1,1,4,29,0,403833.64
P03406,10011,2,2162.2,3,4,74,1,446500.53
P03407,10011,2,2220.4,6,2,60,1,491021.53
P03408,10020,10,1296.9,5,1,52,0,279543.6
P03409,10020,1,2181.2,2,2,2,3,391994.9
P03410,10015,12,1474.6,4,3,70,2,279514.82
P03411,10003,14,2034.5,2,2,39,3,367445.82
P03412,10030,12,1704.0,2,3,12,0,313558.53
P03413,10007,4,2582.9,6,4,70,2,591870.24
P03414,10003,3,1591.0,1,3,73,2,189369.57
P03415,10018,11,1889.3,6,3,40,2,504346.51
P03416,10013,1,2103.3,3,3,53,1,329156.97
P03417,10019,9,1363.0,1,1,49,2,300184.82
P03418,10027,7,1763.6,5,3,24,0,280835.15
P03419,10003,12,1666.7,1,4,60,3,251925.76
P03420,10009,4,1543.1,2,3,80,1,312551.38
P03421,10016,12,1580.1,2,4,75,1,210893.36
P03422,10024,11,2356.0,5,4,55,2,599359.91
P03423,10019,4,1500.7,3,2,29,0,384826.74
P03424,10012,6,2083.2,4,2,73,1,464422.47
P03425,10019,1,1957.3,1,4,75,0,339791.68
P03426,10030,7,1101.5,5,2,0,3,255606.59
P03427,10015,4,2059.6,5,3,27,1,484508.84
P03428,10027,2,1093.2,2,3,44,0,137681.29
P03429,10024,9,2114.0,6,1,46,0,480404.76
P03430,10010,9,1546.4,3,2,57,3,339626.56
P03431,10008,2,1804.2,5,2,41,0,271034.38
P03432,10024,3,1152.9,2,1,1,0,295208.13
P03433,10007,2,1861.2,6,4,13,0,421181.25
P03434,10011,11,2263.5,2,4,61,0,536768.86
P03435,10008,6,1396.5,4,4,56,0,320259.0
P03436,10019,2,1496.4,1,1,52,3,283447.7
P03437,10009,3,2027.3,1,2,35,0,326743.21
P03438,10020,15,2039.8,1,1,22,2,382394.44
P03439,10029,4,800.0,6,1,24,3,234130.94
P03440,10025,11,2807.7,2,3,55,2,624641.53
P03441,10029,8,2064.3,6,4,40,0,348714.53
P03442,10001,3,2148.5,4,1,10,2,435657.45
P03443,10014,5,1728.2,1,3,32,1,264228.58
P03444,10007,1,872.3,3,1,66,1,199826.96
P03445,10028,12,2137.4,3,4,48,1,440368.27
P03446,10022,6,1517.4,2,1,70,3,387448.69
P03447,10010,8,2072.0,4,2,41,2,360516.05
P03448,10017,3,1690.6,6,1,39,0,329850.24
P03449,10019,13,1919.0,6,2,76,1,484379.79
P03450,10015,4,1412.5,4,2,41,3,353328.82
P03451,10015,9,2232.2,6,3,10,3,491954.36
P03452,10002,14,1205.8,6,4,32,3,310790.03
P03453,10014,11,2922.8,1,4,52,0,518817.69
P03454,10011,10,2919.0,4,2,27,3,638895.35
P03455,10025,14,2616.3,5,4,33,2,663739.12
P03456,10026,3,2437.7,1,2,70,2,330000.73
P03457,10023,15,1757.7,4,1,35,1,405160.91
P03458,10001,9,2383.3,6,3,24,2,548751.25
P03459,10026,7,1751.9,2,3,8,1,239884.47
P03460,10012,4,1023.2,6,2,32,2,358871.06
P03461,10013,12,2551.6,6,3,62,0,439072.58
P03462,10029,15,2364.4,4,2,24,1,437672.51
P03463,10027,11,1784.3,4,1,38,1,324847.69
P03464,10002,1,1187.4,4,2,53,3,162896.63
P03465,10011,8,1506.9,3,2,75,2,341486.23
P03466,10023,11,889.4,3,2,65,2,279065.09
P03467,10017,6,2272.5,4,4,23,1,456204.76
P03468,10008,12,998.3,3,2,13,1,177018.99
P03469,10016,11,1943.4,5,3,54,1,373716.98
P03470,10026,2,1378.2,5,1,20,3,212029.33
P03471,10007,9,1086.6,3,2,31,0,261283.01
P03472,10023,3,1919.2,4,4,8,0,429093.12
P03473,10023,8,1633.1,2,4,62,2,330022.45
P03474,10027,6,2219.1,2,4,12,3,451201.39
P03475,10009,13,1166.2,3,1,30,2,300397.08
P03476,10007,14,1421.3,1,4,32,3,394118.07
P03477,10017,7,800.0,6,2,3,1,186316.58
P03478,10016,9,800.0,1,1,62,0,82370.74
P03479,10013,10,2699.1,2,1,50,2,446159.74
P03480,10024,10,2841.8,2,4,43,0,565720.33
P03481,10024,10,1846.4,2,3,14,3,438164.97
P03482,10008,12,1388.1,3,3,4,2,265037.37
P03483,10024,15,1650.8,5,4,4,2,497131.79
P03484,10007,13,2236.8,6,1,50,0,489161.4
P03485,10013,3,1542.8,2,1,60,1,210602.81
P03486,10001,8,1918.8,2,4,64,3,383712.88
P03487,10011,7,1793.6,3,3,64,0,355049.28
P03488,10029,8,1515.6,2,4,31,0,235217.91
P03489,10014,8,1536.9,5,3,0,1,319339.36
P03490,10022,11,1946.7,2,1,19,0,469234.03
P03491,10004,7,1311.6,3,3,63,2,278566.57
P03492,10020,4,2025.9,4,4,61,0,463503.18
P03493,10012,7,1564.2,3,1,41,3,345983.65
P03494,10023,13,1863.7,4,1,1,3,452791.69
P03495,10028,5,2492.0,5,2,62,0,452508.16
P03496,10016,1,1715.9,4,2,66,2,226089.35
P03497,10004,15,2259.9,3,3,18,2,508900.35
P03498,10015,3,904.0,6,1,65,3,191564.18
P03499,10004,10,1564.8,6,4,51,2,438175.79
P03500,10014,13,1813.8,6,1,71,3,397078.54
P03501,10002,5,2761.7,1,1,50,0,300154.99
P03502,10020,6,820.0,6,4,7,2,325735.28
P03503,10010,5,1751.9,6,2,52,3,362641.11
P03504,10007,3,2528.3,5,3,8,0,502740.71
P03505,10001,3,1407.5,5,2,20,0,320503.77
P03506,10027,3,1693.6,3,2,70,0,232726.22
P03507,10026,7,1965.9,5,3,78,3,314786.28
P03508,10025,8,1892.3,4,4,38,3,476510.42
P03509,10002,1,2582.9,5,1,23,0,351805.05
P03510,10011,13,2024.2,3,4,31,0,511925.1
P03511,10030,11,2463.9,5,1,19,1,527942.46
P03512,10018,2,1620.0,5,4,46,3,401784.3
P03513,10004,13,1429.7,6,4,34,3,458535.77
P03514,10005,1,1687.1,2,4,4,3,344327.03
P03515,10008,9,1220.4,6,3,49,3,286519.79
P03516,10030,7,2041.8,2,4,52,2,351922.83
P03517,10006,8,1607.1,6,4,54,1,293850.72
P03518,10028,15,1464.1,1,3,76,2,308673.02
P03519,10021,14,2049.3,2,4,57,1,413790.29
P03520,10028,5,1228.1,4,2,54,3,289051.33
P03521,10025,9,2185.3,4,4,17,1,523546.83
P03522,10010,15,1560.8,5,4,37,3,386525.29
P03523,10025,11,2379.5,3,3,35,0,565595.73
P03524,10006,14,1603.6,1,1,77,2,256558.81
P03525,10009,7,2116.0,4,1,38,1,335869.36
P03526,10007,5,1889.8,4,1,55,1,356825.47
P03527,10004,8,2172.0,4,3,43,3,476886.52
P03528,10003,13,1855.0,3,2,4,1,336529.29
P03529,10006,14,968.3,6,4,75,0,253669.92
P03530,10004,11,2304.4,5,2,54,1,531325.34
P03531,10012,11,1756.2,2,1,18,3,461169.76
P03532,10003,8,2194.8,1,3,4,3,338185.16
P03533,10002,5,2145.1,2,1,75,2,252087.42
P03534,10030,7,1413.4,1,4,24,2,240390.83
P03535,10003,8,1342.6,5,1,1,1,211881.62
P03536,10003,13,2127.7,4,2,49,3,397877.1
P03537,10001,9,1648.4,3,4,1,2,414220.14
P03538,10004,12,2268.2,4,3,17,0,513433.87
P03539,10016,1,1710.9,5,4,72,3,249684.86
P03540,10025,12,2311.7,5,2,3,3,540073.05
P03541,10023,8,2011.7,3,4,60,0,360191.3
P03542,10018,15,1944.0,4,3,50,1,455581.76
P03543,10003,8,1613.0,4,3,24,2,254282.51
P03544,10024,8,1916.2,6,1,23,2,461514.58
P03545,10002,2,2396.4,5,4,38,0,382484.61
P03546,10019,13,1772.9,2,1,43,0,410960.35
P03547,10013,11,2065.6,6,2,72,3,430239.54
P03548,10027,13,1823.2,3,3,21,3,363721.07
P03549,10010,2,1862.3,5,4,47,2,350139.99
P03550,10020,4,2661.7,6,3,55,2,565281.97
P03551,10014,14,2400.9,5,2,1,2,477925.33
P03552,10016,1,1839.7,1,2,72,1,212417.03
P03553,10029,8,1907.2,2,4,80,2,305737.76
P03554,10022,7,1449.1,5,2,7,1,330525.75
P03555,10013,15,1713.5,1,4,21,0,319373.93
P03556,10014,13,1954.7,1,1,63,1,339935.96
P03557,10022,14,2225.3,2,3,65,1,507139.51
P03558,10011,5,2174.6,3,3,12,1,443452.47
P03559,10006,9,1245.4,1,3,74,1,220398.57
P03560,10015,11,2288.5,1,2,26,0,434773.78
P03561,10003,15,1755.6,3,3,23,1,320071.13
P03562,10006,1,1306.5,4,2,28,1,192100.96
P03563,10013,15,2468.2,4,3,54,0,417988.96
P03564,10024,6,2531.6,5,4,16,1,618002.0
P03565,10024,2,1931.9,6,3,43,2,438659.49
P03566,10008,10,2154.4,1,3,6,1,390351.1
P03567,10013,12,2183.7,5,4,11,0,373208.41
P03568,10005,2,2497.9,1,1,62,2,390118.71
