customer_id,tenure_months,monthly_charges,contract_type,payment_method,num_support_tickets,account_closure_reason,last_contact_before_churn_days,churned
C03092,29,99.11,2-year,bank,7,,,0
C03093,52,78.46,1-year,card,7,,,0
C03094,18,20.94,monthly,auto,4,other,19.0,1
C03095,66,76.98,2-year,check,15,,,0
C03096,55,83.36,monthly,auto,7,,,0
C03097,13,111.53,monthly,auto,14,price,3.0,1
C03098,23,61.37,monthly,bank,3,competitor,21.0,1
C03099,14,77.45,monthly,card,5,other,2.0,1
C03100,20,67.5,2-year,card,7,,,0
C03101,27,73.17,1-year,auto,9,,,0
C03102,10,26.73,1-year,bank,3,competitor,28.0,1
C03103,2,109.73,2-year,bank,5,,,0
C03104,32,111.04,1-year,auto,9,other,38.0,1
C03105,51,74.81,monthly,bank,4,,,0
C03106,22,75.66,monthly,auto,12,competitor,57.0,1
C03107,62,25.76,monthly,check,7,,,0
C03108,27,79.8,2-year,auto,15,,,0
C03109,65,62.92,2-year,card,3,,,0
C03110,17,90.9,1-year,bank,13,,,0
C03111,39,24.71,monthly,card,7,,,0
C03112,55,91.09,monthly,card,1,price,33.0,1
C03113,5,48.69,2-year,auto,11,,,0
C03114,67,85.17,monthly,check,3,,,0
C03115,27,82.71,1-year,bank,2,,,0
C03116,36,42.68,monthly,bank,8,,,0
C03117,46,64.05,monthly,card,12,service,54.0,1
C03118,47,103.56,1-year,card,4,competitor,52.0,1
C03119,2,80.56,2-year,auto,9,competitor,20.0,1
C03120,63,26.87,1-year,card,0,,,0
C03121,45,64.29,monthly,bank,2,,,0
C03122,72,51.18,monthly,card,12,,,0
C03123,34,84.16,2-year,auto,0,,,0
C03124,45,81.46,1-year,card,5,,,0
C03125,32,21.04,monthly,bank,8,,,0
C03126,65,80.77,1-year,auto,1,,,0
C03127,60,93.48,monthly,check,15,price,38.0,1
C03128,66,96.87,monthly,bank,8,price,18.0,1
C03129,37,25.9,2-year,check,5,,,0
C03130,57,50.37,1-year,bank,15,service,41.0,1
C03131,26,62.13,monthly,bank,8,service,48.0,1
C03132,34,37.98,monthly,check,10,service,14.0,1
C03133,55,62.07,2-year,bank,1,,,0
C03134,6,27.11,1-year,auto,2,service,6.0,1
C03135,52,31.32,1-year,bank,0,,,0
C03136,2,86.87,monthly,auto,8,price,59.0,1
C03137,42,46.26,2-year,card,13,,,0
C03138,35,91.14,2-year,check,14,,,0
C03139,34,24.81,1-year,check,9,,,0
C03140,36,76.27,monthly,check,0,,,0
C03141,36,59.14,1-year,bank,10,service,5.0,1
C03142,30,99.7,2-year,check,10,service,22.0,1
C03143,33,98.4,1-year,card,9,,,0
C03144,41,57.56,2-year,check,11,,,0
C03145,55,82.27,1-year,auto,8,,,0
C03146,40,42.75,monthly,bank,11,,,0
C03147,47,78.04,monthly,card,7,other,29.0,1
C03148,61,28.13,2-year,check,2,,,0
C03149,72,63.46,monthly,auto,1,,,0
C03150,8,38.27,monthly,bank,14,price,21.0,1
C03151,52,108.34,1-year,card,7,,,0
C03152,17,64.49,monthly,bank,5,service,49.0,1
C03153,15,79.08,2-year,auto,4,,,0
C03154,58,56.04,monthly,bank,0,,,0
C03155,5,48.87,monthly,check,15,service,34.0,1
C03156,62,40.29,monthly,bank,1,,,0
C03157,56,111.19,1-year,check,3,,,0
C03158,72,99.95,1-year,bank,7,,,0
C03159,49,33.33,monthly,bank,5,,,0
C03160,63,94.67,monthly,check,0,,,0
C03161,9,61.85,monthly,check,5,service,37.0,1
C03162,65,21.54,1-year,bank,12,,,0
C03163,12,72.84,2-year,bank,4,,,0
C03164,23,33.0,1-year,card,13,,,0
C03165,10,40.99,monthly,check,5,,,0
C03166,29,89.6,1-year,bank,0,,,0
C03167,54,45.71,monthly,check,1,price,50.0,1
C03168,20,109.19,monthly,bank,12,,,0
C03169,60,85.72,monthly,auto,6,,,0
C03170,44,103.23,monthly,check,15,competitor,12.0,1
C03171,46,81.52,monthly,bank,12,,,0
C03172,68,106.88,1-year,bank,0,,,0
C03173,32,56.17,monthly,check,4,price,49.0,1
C03174,25,74.91,1-year,card,11,,,0
C03175,72,71.59,2-year,card,1,,,0
C03176,41,110.38,1-year,card,15,other,9.0,1
C03177,45,36.49,monthly,bank,2,service,15.0,1
C03178,22,77.81,1-year,bank,12,price,8.0,1
C03179,16,95.44,monthly,bank,13,service,44.0,1
C03180,13,57.0,monthly,card,8,price,54.0,1
C03181,17,106.76,monthly,bank,12,other,56.0,1
C03182,15,57.3,2-year,bank,14,,,0
C03183,54,37.33,2-year,bank,11,,,0
C03184,5,78.4,2-year,check,11,other,11.0,1
C03185,46,62.06,1-year,bank,6,,,0
C03186,69,21.52,1-year,auto,4,,,0
C03187,56,26.98,2-year,auto,13,,,0
C03188,30,39.53,2-year,check,3,,,0
C03189,5,96.93,monthly,check,6,price,53.0,1
C03190,61,109.2,2-year,card,8,,,0
C03191,1,74.56,2-year,check,6,other,12.0,1
C03192,50,30.56,1-year,bank,5,,,0
C03193,49,73.44,monthly,bank,9,,,0
C03194,14,105.56,monthly,auto,5,other,41.0,1
C03195,54,94.95,1-year,card,15,,,0
C03196,13,49.11,monthly,bank,2,competitor,21.0,1
C03197,17,32.39,monthly,auto,6,service,1.0,1
C03198,59,110.07,1-year,auto,13,,,0
C03199,71,105.41,2-year,check,7,,,0
C03200,20,25.37,2-year,check,11,,,0
C03201,67,102.37,1-year,auto,10,competitor,32.0,1
C03202,66,29.72,monthly,card,5,competitor,39.0,1
C03203,56,26.33,monthly,bank,11,,,0
C03204,11,95.86,1-year,card,3,competitor,42.0,1
C03205,22,73.63,monthly,bank,11,competitor,12.0,1
C03206,49,61.45,1-year,auto,2,,,0
C03207,72,110.39,2-year,check,11,,,0
C03208,59,103.93,1-year,auto,1,,,0
C03209,31,25.76,1-year,check,13,price,58.0,1
C03210,17,81.61,1-year,auto,10,,,0
C03211,70,97.23,2-year,card,0,,,0
C03212,20,75.05,monthly,bank,1,service,48.0,1
C03213,25,118.3,monthly,bank,2,competitor,23.0,1
C03214,70,88.6,monthly,auto,15,price,13.0,1
C03215,41,30.41,1-year,check,9,,,0
C03216,20,39.83,monthly,card,4,,,0
C03217,1,102.62,1-year,card,4,other,35.0,1
C03218,31,119.68,1-year,bank,0,,,0
C03219,71,29.83,monthly,card,3,service,31.0,1
C03220,32,30.03,1-year,check,13,,,0
C03221,51,96.34,monthly,auto,9,price,57.0,1
C03222,19,26.44,monthly,auto,5,,,0
C03223,56,26.86,monthly,card,0,,,0
C03224,56,108.88,monthly,bank,5,,,0
C03225,44,100.04,2-year,check,6,,,0
C03226,56,108.16,2-year,bank,1,,,0
C03227,42,85.05,1-year,bank,9,,,0
C03228,28,52.25,1-year,card,10,,,0
C03229,54,110.63,1-year,card,15,price,52.0,1
C03230,61,49.87,2-year,bank,5,,,0
C03231,61,47.55,1-year,card,4,,,0
C03232,16,108.64,monthly,card,13,other,8.0,1
C03233,49,88.08,1-year,check,5,,,0
C03234,1,109.57,2-year,auto,10,price,39.0,1
C03235,42,35.59,monthly,check,11,,,0
C03236,42,115.23,monthly,card,14,service,60.0,1
C03237,27,81.27,monthly,auto,5,,,0
C03238,72,86.8,monthly,check,9,,,0
C03239,64,111.41,1-year,bank,2,,,0
C03240,3,58.08,monthly,bank,12,other,37.0,1
C03241,16,91.96,2-year,auto,0,,,0
C03242,15,84.03,1-year,bank,11,,,0
C03243,65,98.78,monthly,card,3,,,0
C03244,38,109.69,2-year,bank,7,,,0
C03245,53,88.01,1-year,bank,1,,,0
C03246,59,26.76,1-year,bank,11,price,53.0,1
C03247,56,38.31,monthly,bank,7,,,0
C03248,7,115.4,2-year,check,10,,,0
C03249,11,116.87,monthly,bank,5,price,5.0,1
C03250,29,116.74,monthly,check,0,,,0
C03251,25,23.68,monthly,bank,9,price,40.0,1
C03252,54,58.24,monthly,auto,11,competitor,8.0,1
C03253,12,95.97,1-year,auto,10,service,49.0,1
C03254,27,95.29,monthly,bank,4,price,11.0,1
C03255,18,28.59,1-year,card,11,,,0
C03256,14,80.95,monthly,check,8,price,16.0,1
C03257,13,34.29,2-year,bank,3,,,0
C03258,15,69.32,monthly,auto,1,price,5.0,1
C03259,41,43.97,2-year,bank,5,,,0
C03260,30,25.32,2-year,bank,0,,,0
C03261,32,28.0,monthly,bank,11,,,0
C03262,35,111.09,1-year,auto,0,other,12.0,1
C03263,54,94.46,monthly,card,0,,,0
C03264,63,113.18,2-year,auto,2,,,0
C03265,38,67.0,1-year,card,5,,,0
C03266,47,61.33,monthly,auto,0,other,54.0,1
C03267,54,55.84,monthly,check,10,service,53.0,1
C03268,50,81.63,monthly,check,2,,,0
C03269,10,55.16,2-year,card,12,,,0
C03270,71,94.63,1-year,check,8,,,0
C03271,12,100.13,monthly,check,1,other,24.0,1
C03272,30,107.58,monthly,bank,6,competitor,18.0,1
C03273,47,44.28,monthly,bank,2,,,0
C03274,30,72.7,1-year,check,15,price,49.0,1
C03275,18,42.34,monthly,bank,9,,,0
C03276,67,23.76,monthly,auto,12,,,0
C03277,6,90.78,2-year,card,5,,,0
C03278,18,74.9,monthly,bank,2,,,0
C03279,72,92.39,1-year,auto,3,,,0
C03280,53,28.76,monthly,auto,6,,,0
C03281,7,119.55,monthly,bank,12,other,29.0,1
C03282,55,119.43,1-year,check,6,,,0
C03283,70,66.5,monthly,card,14,service,35.0,1
C03284,8,106.61,monthly,card,5,other,47.0,1
C03285,30,44.36,2-year,auto,3,,,0
C03286,34,93.76,2-year,check,7,,,0
C03287,10,107.92,1-year,card,1,,,0
C03288,15,101.47,monthly,auto,10,price,27.0,1
C03289,13,101.18,monthly,bank,1,,,0
C03290,14,66.3,monthly,check,10,competitor,52.0,1
C03291,30,102.0,2-year,auto,6,,,0
C03292,34,89.07,2-year,auto,5,,,0
C03293,18,33.25,1-year,card,9,service,11.0,1
C03294,21,31.42,2-year,bank,11,,,0
C03295,14,97.19,monthly,bank,14,price,15.0,1
C03296,58,82.55,1-year,auto,4,,,0
C03297,16,71.94,monthly,auto,12,competitor,6.0,1
C03298,66,110.73,monthly,check,13,price,41.0,1
C03299,39,85.96,2-year,card,15,,,0
C03300,58,59.61,2-year,auto,15,,,0
C03301,46,61.39,monthly,check,12,competitor,15.0,1
C03302,20,80.52,monthly,bank,4,,,0
C03303,44,96.03,1-year,bank,11,price,21.0,1
C03304,20,76.44,monthly,bank,12,price,19.0,1
C03305,9,70.88,1-year,bank,4,,,0
C03306,19,92.69,1-year,auto,13,,,0
C03307,20,90.53,monthly,auto,11,competitor,28.0,1
C03308,10,103.03,monthly,card,7,,,0
C03309,2,26.26,monthly,auto,13,service,37.0,1
C03310,68,95.5,2-year,bank,1,,,0
C03311,37,71.38,monthly,auto,10,,,0
C03312,29,27.47,1-year,auto,12,price,32.0,1
C03313,67,87.9,monthly,check,0,,,0
C03314,17,91.65,1-year,check,6,,,0
C03315,30,72.36,monthly,check,8,other,5.0,1
C03316,61,99.38,monthly,auto,3,price,59.0,1
C03317,46,50.02,1-year,bank,14,,,0
C03318,29,40.19,1-year,check,10,service,58.0,1
C03319,19,55.07,monthly,auto,4,,,0
C03320,3,61.01,monthly,auto,6,,,0
C03321,7,89.59,2-year,card,1,,,0
C03322,12,104.55,monthly,bank,1,competitor,25.0,1
C03323,57,92.09,monthly,check,11,price,53.0,1
C03324,47,37.4,monthly,check,15,competitor,17.0,1
C03325,32,56.62,monthly,check,4,,,0
C03326,57,35.84,1-year,auto,3,,,0
C03327,12,88.67,1-year,check,10,,,0
C03328,16,44.82,1-year,check,8,competitor,40.0,1
C03329,29,72.54,1-year,auto,2,,,0
C03330,67,99.18,monthly,card,10,service,21.0,1
C03331,45,87.09,1-year,check,3,,,0
C03332,62,49.84,monthly,bank,1,,,0
C03333,18,53.29,monthly,auto,7,other,24.0,1
C03334,62,85.34,1-year,check,11,,,0
C03335,6,74.95,monthly,check,8,other,5.0,1
C03336,17,29.64,monthly,auto,10,,,0
C03337,38,107.4,monthly,card,3,,,0
C03338,4,71.26,1-year,check,7,,,0
C03339,62,67.34,monthly,auto,11,other,12.0,1
C03340,63,39.84,1-year,auto,8,,,0
C03341,39,57.7,1-year,card,3,,,0
C03342,23,53.28,1-year,auto,15,,,0
C03343,8,47.07,monthly,card,1,price,50.0,1
C03344,45,76.74,2-year,bank,14,,,0
C03345,39,66.23,monthly,auto,11,other,40.0,1
C03346,55,108.92,2-year,check,1,,,0
C03347,44,114.13,1-year,check,4,,,0
C03348,10,41.95,monthly,check,5,price,40.0,1
C03349,9,30.01,1-year,auto,15,,,0
C03350,57,98.53,1-year,card,8,,,0
C03351,12,119.49,monthly,bank,4,competitor,46.0,1
C03352,68,106.36,monthly,bank,14,,,0
C03353,8,22.37,1-year,auto,1,,,0
C03354,53,45.13,1-year,check,13,,,0
C03355,71,24.33,2-year,check,13,,,0
C03356,32,102.08,monthly,auto,6,service,45.0,1
C03357,5,78.14,1-year,auto,0,,,0
C03358,64,71.37,1-year,bank,14,,,0
C03359,14,75.44,1-year,bank,15,competitor,25.0,1
C03360,38,45.25,monthly,card,6,,,0
C03361,71,80.16,monthly,card,2,,,0
C03362,54,23.07,1-year,bank,4,,,0
C03363,4,84.6,monthly,check,2,other,2.0,1
C03364,60,93.44,monthly,auto,9,,,0
C03365,12,87.3,1-year,bank,8,other,2.0,1
C03366,54,53.21,monthly,check,5,,,0
C03367,45,102.63,monthly,auto,10,other,26.0,1
C03368,21,91.55,monthly,bank,9,other,27.0,1
C03369,31,32.83,1-year,card,0,,,0
C03370,9,39.51,2-year,auto,6,price,18.0,1
C03371,72,83.71,monthly,check,13,,,0
C03372,18,48.94,monthly,card,12,price,26.0,1
C03373,23,31.94,2-year,bank,13,,,0
C03374,37,35.5,monthly,bank,15,other,39.0,1
C03375,49,36.56,2-year,card,0,,,0
C03376,37,67.78,1-year,bank,4,,,0
C03377,37,80.74,monthly,auto,7,,,0
C03378,42,37.64,monthly,check,8,other,19.0,1
C03379,62,91.25,monthly,auto,12,other,44.0,1
C03380,29,48.1,1-year,auto,11,,,0
C03381,60,51.16,monthly,bank,11,,,0
C03382,57,42.35,2-year,card,2,,,0
C03383,70,98.52,1-year,card,10,,,0
C03384,66,115.98,2-year,auto,12,,,0
C03385,58,69.25,2-year,bank,12,,,0
C03386,18,24.2,monthly,check,9,competitor,38.0,1
C03387,56,46.06,1-year,bank,1,,,0
C03388,54,35.81,2-year,auto,2,,,0
C03389,21,104.28,monthly,check,11,competitor,51.0,1
C03390,49,28.49,monthly,auto,13,,,0
C03391,19,116.65,monthly,bank,13,service,15.0,1
C03392,38,78.85,monthly,auto,6,service,57.0,1
C03393,58,71.77,2-year,check,9,,,0
C03394,14,104.74,monthly,card,2,,,0
C03395,25,22.75,1-year,card,9,,,0
C03396,58,97.72,2-year,bank,3,,,0
C03397,33,31.66,monthly,card,12,other,43.0,1
C03398,70,104.08,1-year,auto,12,,,0
C03399,1,72.92,monthly,card,0,other,55.0,1
C03400,52,26.11,monthly,check,14,,,0
C03401,59,103.32,monthly,check,12,competitor,14.0,1
C03402,67,22.73,monthly,check,6,,,0
C03403,12,33.84,monthly,check,7,price,43.0,1
C03404,71,99.78,monthly,auto,1,,,0
C03405,29,66.49,monthly,auto,14,other,17.0,1
C03406,26,108.14,monthly,auto,1,competitor,47.0,1
C03407,26,83.54,1-year,bank,14,,,0
C03408,46,82.35,monthly,check,10,,,0
C03409,48,49.22,2-year,card,14,,,0
C03410,35,33.37,2-year,auto,5,,,0
C03411,6,116.12,1-year,card,14,price,38.0,1
C03412,72,30.48,1-year,card,6,,,0
C03413,16,72.9,1-year,auto,5,,,0
C03414,7,47.26,1-year,auto,5,competitor,28.0,1
C03415,44,46.41,2-year,card,15,,,0
C03416,30,79.46,2-year,auto,7,,,0
C03417,45,99.79,monthly,card,7,,,0
C03418,64,97.72,1-year,card,10,,,0
C03419,8,106.88,2-year,auto,8,,,0
C03420,21,49.29,monthly,card,8,price,45.0,1
C03421,38,66.58,1-year,card,6,,,0
C03422,57,20.93,1-year,auto,2,,,0
C03423,44,94.69,1-year,check,15,,,0
C03424,28,50.23,monthly,check,7,other,49.0,1
C03425,44,76.15,monthly,auto,15,service,32.0,1
C03426,71,36.93,monthly,card,7,,,0
C03427,35,101.94,1-year,auto,9,,,0
C03428,64,101.73,2-year,bank,8,,,0
C03429,57,107.75,2-year,check,15,,,0
C03430,22,24.59,monthly,bank,1,,,0
C03431,18,119.25,monthly,bank,8,competitor,22.0,1
C03432,56,44.78,1-year,bank,2,,,0
C03433,15,50.94,1-year,check,13,service,10.0,1
C03434,25,44.93,1-year,auto,8,competitor,49.0,1
C03435,17,46.75,monthly,card,14,competitor,6.0,1
C03436,44,75.27,monthly,check,4,service,1.0,1
C03437,22,43.98,1-year,auto,2,,,0
C03438,48,59.38,1-year,check,10,price,54.0,1
C03439,68,85.56,monthly,auto,2,,,0
C03440,60,103.6,2-year,card,5,,,0
C03441,69,89.27,1-year,bank,5,,,0
C03442,2,79.43,2-year,bank,3,,,0
C03443,33,34.77,monthly,check,2,service,8.0,1
C03444,16,101.61,monthly,bank,10,service,3.0,1
C03445,67,23.73,2-year,bank,12,,,0
C03446,52,46.42,2-year,auto,6,,,0
C03447,24,25.71,2-year,card,4,,,0
C03448,41,86.74,2-year,auto,2,,,0
C03449,44,56.84,monthly,card,10,,,0
C03450,36,85.2,monthly,bank,12,service,23.0,1
C03451,35,54.7,monthly,check,8,price,37.0,1
C03452,4,65.57,2-year,auto,6,service,22.0,1
C03453,33,65.8,monthly,auto,10,,,0
C03454,26,24.56,1-year,card,14,,,0
C03455,59,63.02,2-year,check,15,,,0
C03456,63,84.11,2-year,bank,3,,,0
C03457,55,74.61,2-year,auto,7,,,0
C03458,3,27.53,1-year,auto,14,price,58.0,1
C03459,61,86.81,monthly,card,10,,,0
C03460,29,50.89,2-year,bank,13,,,0
C03461,30,21.44,monthly,auto,15,competitor,44.0,1
C03462,69,35.56,monthly,auto,1,,,0
C03463,63,69.76,2-year,check,9,,,0
C03464,4,51.04,1-year,card,8,,,0
C03465,26,89.44,1-year,bank,4,,,0
C03466,54,44.07,monthly,auto,10,,,0
C03467,39,97.28,1-year,check,1,,,0
C03468,19,48.65,2-year,card,7,,,0
C03469,38,82.09,1-year,bank,6,,,0
C03470,63,99.92,monthly,card,6,,,0
C03471,17,58.56,1-year,bank,9,competitor,14.0,1
C03472,54,24.68,2-year,bank,15,,,0
C03473,53,73.54,2-year,check,15,,,0
C03474,64,119.54,monthly,auto,11,service,41.0,1
C03475,22,116.9,1-year,check,5,price,45.0,1
C03476,16,42.1,monthly,check,15,other,50.0,1
C03477,40,95.57,monthly,bank,15,price,35.0,1
C03478,39,54.5,monthly,check,13,service,60.0,1
C03479,30,36.03,1-year,auto,13,,,0
C03480,57,86.59,1-year,card,13,,,0
C03481,58,70.09,monthly,bank,12,service,11.0,1
C03482,18,73.92,monthly,card,11,other,30.0,1
C03483,58,102.74,monthly,card,10,,,0
C03484,17,53.65,monthly,card,10,price,49.0,1
C03485,30,86.71,1-year,check,6,,,0
C03486,2,56.62,monthly,auto,14,competitor,1.0,1
C03487,25,24.27,monthly,auto,10,,,0
C03488,70,57.8,2-year,card,9,,,0
C03489,32,115.0,monthly,check,11,service,59.0,1
C03490,52,68.33,2-year,bank,1,,,0
C03491,8,30.82,1-year,bank,14,,,0
C03492,46,88.78,1-year,check,9,service,12.0,1
C03493,27,116.34,1-year,check,15,price,19.0,1
C03494,54,110.79,monthly,check,1,service,25.0,1
C03495,67,77.2,2-year,card,3,,,0
C03496,39,57.63,2-year,bank,15,,,0
C03497,8,78.07,monthly,bank,11,service,5.0,1
C03498,35,101.59,1-year,card,10,service,5.0,1
C03499,9,106.12,1-year,card,6,,,0
C03500,33,101.88,2-year,bank,8,,,0
C03501,5,65.55,2-year,card,8,,,0
C03502,47,31.89,monthly,check,3,,,0
C03503,23,76.92,2-year,card,9,,,0
C03504,15,35.64,2-year,card,8,,,0
C03505,2,26.1,1-year,auto,5,,,0
C03506,64,69.87,monthly,check,5,,,0
C03507,61,85.54,2-year,check,12,,,0
C03508,59,105.41,1-year,card,10,competitor,25.0,1
C03509,5,98.28,monthly,card,7,competitor,53.0,1
C03510,26,105.72,2-year,auto,9,,,0
C03511,70,96.01,1-year,auto,3,,,0
C03512,42,90.32,2-year,auto,7,,,0
C03513,10,21.01,1-year,auto,8,service,4.0,1
C03514,11,82.61,monthly,card,4,competitor,15.0,1
C03515,19,32.05,2-year,auto,2,,,0
C03516,71,25.87,1-year,bank,8,,,0
C03517,13,35.64,1-year,check,15,,,0
C03518,66,102.33,monthly,bank,7,price,47.0,1
C03519,49,94.38,monthly,check,14,other,37.0,1
C03520,67,114.88,1-year,auto,13,,,0
C03521,60,117.9,monthly,auto,11,,,0
C03522,24,109.33,2-year,check,14,service,39.0,1
C03523,60,33.29,2-year,bank,6,,,0
C03524,13,107.84,1-year,check,12,other,56.0,1
C03525,21,103.86,monthly,bank,2,competitor,36.0,1
C03526,16,107.11,1-year,card,5,,,0
C03527,10,35.17,monthly,check,9,competitor,9.0,1
C03528,7,31.68,2-year,card,0,,,0
C03529,14,112.38,monthly,bank,12,competitor,35.0,1
C03530,9,37.38,2-year,check,14,,,0
C03531,28,56.86,monthly,auto,1,other,33.0,1
C03532,6,65.6,monthly,check,15,competitor,41.0,1
C03533,5,32.44,2-year,auto,1,,,0
C03534,72,22.06,1-year,auto,2,,,0
C03535,7,119.41,2-year,card,12,service,45.0,1
C03536,6,107.67,2-year,auto,10,,,0
C03537,3,111.23,1-year,bank,14,service,24.0,1
C03538,10,48.46,monthly,check,6,,,0
C03539,39,42.01,1-year,card,9,,,0
C03540,60,62.59,2-year,check,2,,,0
C03541,53,65.33,2-year,check,11,,,0
C03542,42,20.56,monthly,auto,15,,,0
C03543,7,97.93,1-year,auto,9,,,0
C03544,56,119.67,monthly,auto,14,price,18.0,1
C03545,3,72.87,1-year,check,6,,,0
C03546,46,58.83,2-year,auto,15,,,0
C03547,30,59.28,2-year,card,8,,,0
C03548,64,29.61,monthly,auto,2,,,0
C03549,23,46.62,monthly,card,5,price,4.0,1
C03550,46,70.21,monthly,bank,7,,,0
C03551,32,63.18,monthly,auto,1,,,0
C03552,38,74.5,monthly,check,14,service,14.0,1
C03553,68,104.91,2-year,auto,3,,,0
C03554,52,42.52,monthly,check,10,,,0
C03555,30,22.77,monthly,check,14,competitor,12.0,1
C03556,33,23.82,1-year,card,6,,,0
C03557,51,33.42,monthly,auto,9,other,49.0,1
C03558,25,77.05,monthly,check,8,other,17.0,1
C03559,13,100.82,2-year,check,12,,,0
C03560,34,108.68,monthly,bank,0,price,8.0,1
C03561,5,83.51,monthly,auto,5,,,0
C03562,13,60.31,1-year,bank,9,,,0
C03563,31,35.45,monthly,card,1,,,0
C03564,58,60.14,monthly,card,13,,,0
C03565,57,53.24,monthly,check,10,,,0
C03566,19,107.0,monthly,check,0,other,25.0,1
C03567,31,68.67,2-year,card,0,,,0
C03568,12,42.62,monthly,check,2,price,44.0,1
C03569,55,48.88,monthly,auto,10,,,0
C03570,18,33.65,monthly,check,8,,,0
C03571,58,111.86,2-year,auto,7,,,0
C03572,61,25.03,monthly,card,8,,,0
C03573,50,21.28,2-year,bank,7,,,0
C03574,24,38.3,monthly,check,5,competitor,2.0,1
C03575,69,101.09,2-year,bank,0,,,0
C03576,50,72.35,monthly,card,0,,,0
C03577,47,82.58,monthly,bank,11,price,33.0,1
C03578,62,55.77,1-year,bank,11,,,0
C03579,64,26.87,monthly,card,3,,,0
C03580,6,105.62,1-year,bank,3,price,28.0,1
C03581,64,39.19,1-year,bank,6,,,0
C03582,56,23.31,1-year,auto,10,,,0
C03583,15,77.27,monthly,bank,9,service,5.0,1
C03584,23,28.33,1-year,bank,8,,,0
C03585,55,29.58,monthly,bank,0,,,0
C03586,16,100.04,2-year,check,6,,,0
C03587,33,69.16,1-year,bank,12,,,0
C03588,50,44.15,1-year,auto,9,,,0
C03589,47,54.86,2-year,bank,12,other,19.0,1
C03590,66,92.92,1-year,bank,11,,,0
C03591,9,26.64,1-year,card,14,other,40.0,1
C03592,22,31.65,monthly,auto,9,,,0
C03593,71,81.63,1-year,bank,9,,,0
C03594,41,80.7,monthly,card,8,,,0
C03595,18,117.25,monthly,card,4,competitor,57.0,1
C03596,21,57.45,2-year,bank,6,,,0
C03597,25,26.51,monthly,auto,2,competitor,25.0,1
C03598,40,73.75,1-year,card,6,,,0
C03599,21,83.83,monthly,card,2,,,0
C03600,45,33.96,monthly,check,7,,,0
C03601,33,75.29,2-year,bank,15,,,0
C03602,44,39.78,monthly,auto,7,,,0
C03603,12,104.47,1-year,auto,11,price,33.0,1
C03604,45,103.52,1-year,check,7,,,0
C03605,67,62.96,2-year,bank,14,,,0
C03606,10,116.67,monthly,check,3,competitor,1.0,1
C03607,24,117.98,1-year,check,13,,,0
C03608,50,32.93,monthly,bank,11,,,0
C03609,45,56.77,monthly,bank,14,price,22.0,1
C03610,49,80.03,monthly,auto,2,,,0
C03611,41,28.48,monthly,check,14,,,0
C03612,50,58.27,1-year,bank,14,,,0
C03613,44,46.12,monthly,auto,4,,,0
C03614,6,115.21,monthly,bank,9,price,28.0,1
C03615,55,61.16,1-year,card,9,,,0
C03616,33,96.27,monthly,auto,0,,,0
C03617,4,58.67,monthly,auto,8,price,43.0,1
C03618,30,33.18,monthly,bank,10,other,22.0,1
C03619,32,106.32,monthly,auto,3,competitor,48.0,1
C03620,7,20.04,1-year,bank,5,,,0
C03621,72,25.59,2-year,check,9,,,0
C03622,17,56.44,1-year,card,14,,,0
C03623,24,88.69,1-year,check,0,,,0
C03624,32,54.17,monthly,card,14,other,34.0,1
C03625,60,26.63,2-year,card,13,,,0
C03626,54,51.78,monthly,auto,13,competitor,1.0,1
C03627,56,44.5,monthly,card,0,,,0
C03628,18,20.54,monthly,bank,9,service,2.0,1
C03629,61,73.48,monthly,auto,5,,,0
C03630,60,31.66,1-year,auto,14,,,0
C03631,34,48.75,monthly,bank,11,,,0
C03632,40,84.12,monthly,card,10,other,12.0,1
C03633,3,92.51,monthly,bank,0,service,27.0,1
C03634,55,46.35,2-year,check,14,,,0
C03635,70,52.92,1-year,bank,7,,,0
C03636,35,44.69,2-year,check,2,,,0
C03637,39,115.69,2-year,auto,13,,,0
C03638,36,39.05,2-year,check,14,,,0
C03639,6,38.32,monthly,check,7,price,19.0,1
C03640,45,64.5,monthly,check,10,competitor,30.0,1
C03641,52,38.93,monthly,card,9,,,0
C03642,67,35.67,monthly,check,4,,,0
C03643,67,29.59,1-year,auto,11,,,0
C03644,36,84.02,monthly,check,15,service,40.0,1
C03645,70,81.21,monthly,auto,14,price,41.0,1
C03646,39,85.02,1-year,auto,10,,,0
C03647,47,97.33,monthly,bank,5,,,0
C03648,44,52.64,monthly,bank,14,price,48.0,1
C03649,72,111.84,monthly,auto,14,other,55.0,1
C03650,54,93.32,1-year,bank,0,,,0
C03651,9,100.47,monthly,check,5,price,53.0,1
C03652,6,92.1,monthly,check,8,,,0
C03653,30,55.85,monthly,card,9,,,0
C03654,38,48.3,1-year,bank,11,,,0
C03655,49,62.25,monthly,bank,8,,,0
C03656,35,29.7,monthly,card,0,,,0
C03657,38,65.13,2-year,auto,2,,,0
C03658,67,24.31,2-year,auto,12,,,0
C03659,25,20.39,monthly,auto,11,,,0
C03660,36,113.15,monthly,card,10,service,41.0,1
C03661,41,88.93,monthly,bank,7,service,39.0,1
C03662,34,76.18,1-year,card,4,,,0
C03663,70,54.11,monthly,card,4,,,0
C03664,70,77.05,2-year,check,11,,,0
C03665,37,109.16,2-year,auto,8,,,0
C03666,33,85.24,1-year,card,2,,,0
C03667,43,80.25,monthly,check,6,,,0
C03668,14,66.02,2-year,card,13,,,0
