age,income,years_experience,region,account_type,marketing_channel,subscription_months,support_tickets_last_year,n_logins_last_30d,last_login_days_ago,device_type,education_level,target
49,45729.7,24,north,basic,social,16,18,96,147,tablet,masters,1
27,42418.46,3,south,enterprise,referral,18,1,97,356,mobile,bachelors,0
36,57145.89,12,south,basic,organic,50,3,12,68,desktop,bachelors,0
44,64506.08,12,south,enterprise,paid,28,14,53,121,tablet,bachelors,1
25,92504.9,9,east,basic,organic,31,10,2,340,mobile,bachelors,0
56,114093.02,22,east,enterprise,paid,43,12,88,355,desktop,phd,1
32,59819.86,12,east,premium,referral,9,9,70,301,desktop,high_school,0
67,137064.18,34,east,basic,organic,53,13,26,69,mobile,high_school,0
60,51833.06,28,east,basic,social,22,13,61,79,desktop,high_school,0
51,93569.92,17,north,basic,paid,40,3,56,236,mobile,phd,1
24,63400.8,1,east,premium,organic,26,15,54,20,desktop,bachelors,0
19,35259.04,1,north,basic,organic,46,10,54,362,mobile,bachelors,0
25,54651.97,4,east,basic,organic,37,12,99,344,desktop,masters,0
44,66297.21,17,south,premium,social,11,12,77,295,desktop,phd,1
59,48082.86,23,east,premium,paid,12,15,40,354,mobile,high_school,0
26,62800.22,5,west,basic,referral,53,6,78,84,mobile,masters,1
55,82389.87,19,south,basic,organic,32,0,14,322,desktop,masters,1
20,48338.14,1,north,premium,paid,17,3,28,94,mobile,high_school,0
32,8380.54,5,west,basic,paid,9,20,11,44,desktop,masters,1
49,134183.3,22,south,premium,paid,8,4,89,96,tablet,bachelors,1
61,41004.83,28,south,basic,organic,56,5,2,283,mobile,bachelors,0
59,29912.5,30,south,enterprise,organic,59,18,90,345,mobile,bachelors,1
46,24972.58,18,south,premium,social,24,4,84,223,tablet,high_school,0
19,40059.95,0,east,premium,referral,13,9,95,89,tablet,high_school,0
33,34973.69,6,west,premium,organic,26,7,77,219,mobile,high_school,0
59,31501.62,29,east,enterprise,referral,9,13,46,186,desktop,high_school,0
22,32556.24,7,east,premium,paid,33,12,81,189,mobile,bachelors,0
55,67362.63,19,west,premium,referral,38,10,99,128,desktop,bachelors,0
55,165747.04,26,west,enterprise,social,60,10,90,50,mobile,high_school,0
57,80205.15,25,north,basic,organic,20,17,79,132,mobile,bachelors,1
29,96139.82,4,east,premium,social,12,12,77,325,mobile,bachelors,1
30,39087.34,7,north,premium,organic,9,10,65,149,mobile,bachelors,0
28,52197.99,11,south,premium,organic,23,18,90,7,mobile,phd,1
38,63315.75,10,west,enterprise,referral,37,1,43,126,mobile,bachelors,1
45,33000.08,21,west,premium,referral,4,17,50,168,tablet,masters,1
24,37970.39,0,west,premium,organic,46,4,85,219,desktop,high_school,0
48,81857.17,21,south,enterprise,organic,28,6,26,234,desktop,masters,1
30,94294.27,2,north,premium,organic,48,0,77,155,mobile,phd,1
47,51044.15,13,north,basic,paid,28,11,11,52,tablet,masters,1
34,23930.42,5,north,basic,paid,10,17,59,161,mobile,bachelors,0
68,41054.05,35,south,premium,organic,2,8,3,1,mobile,bachelors,0
34,20644.44,11,east,basic,social,34,13,100,185,desktop,bachelors,0
64,51283.35,31,east,premium,referral,33,8,85,162,mobile,bachelors,1
27,57138.98,1,north,premium,social,49,15,25,130,mobile,masters,1
22,41671.54,7,north,basic,organic,53,20,15,242,mobile,phd,1
28,56671.5,9,north,enterprise,organic,10,15,64,276,mobile,bachelors,0
40,62952.81,14,west,premium,paid,19,7,91,96,mobile,high_school,0
65,57189.02,34,south,enterprise,referral,13,17,32,184,desktop,bachelors,1
27,23839.09,1,north,basic,referral,7,0,97,186,mobile,high_school,0
59,42110.04,24,south,basic,organic,1,20,46,186,mobile,high_school,0
54,62686.78,18,north,premium,social,5,17,44,147,mobile,high_school,0
36,126402.57,7,south,premium,paid,32,13,34,76,mobile,masters,1
35,41641.17,15,west,enterprise,paid,10,13,27,62,mobile,high_school,0
68,68220.75,31,south,enterprise,paid,12,5,33,11,mobile,high_school,0
55,83024.51,26,north,basic,organic,8,9,17,19,mobile,high_school,0
30,43565.61,11,north,basic,organic,44,2,38,296,tablet,masters,1
66,97640.21,34,north,premium,social,39,7,29,25,mobile,bachelors,1
39,100841.4,12,west,basic,paid,58,12,5,313,mobile,high_school,0
22,112221.61,0,east,enterprise,organic,7,7,36,328,desktop,high_school,0
61,64541.22,23,south,premium,organic,13,16,4,88,mobile,bachelors,0
64,202011.99,33,east,premium,organic,28,17,18,162,mobile,high_school,0
41,33888.47,19,south,enterprise,social,39,11,73,131,tablet,bachelors,0
55,175333.75,24,south,basic,social,8,7,2,144,desktop,bachelors,1
30,77728.69,7,south,basic,paid,13,6,31,131,mobile,phd,1
63,109560.52,33,west,premium,social,26,11,69,125,desktop,high_school,0
37,40456.29,10,east,premium,paid,2,15,2,250,desktop,bachelors,0
32,81363.73,8,south,premium,social,24,2,74,151,mobile,high_school,0
44,115402.87,20,west,basic,paid,46,9,8,68,tablet,phd,1
32,25529.37,8,north,premium,social,32,9,5,138,mobile,phd,1
50,44444.84,25,north,basic,social,27,6,19,358,mobile,masters,0
57,13565.0,21,north,basic,paid,30,4,86,361,mobile,bachelors,1
39,44046.46,13,north,enterprise,organic,57,17,4,22,desktop,high_school,0
59,30043.3,26,north,basic,organic,32,9,9,210,desktop,masters,1
40,43016.51,12,west,basic,organic,33,12,95,356,desktop,masters,1
69,283278.56,38,south,basic,organic,56,0,61,70,mobile,high_school,0
31,137404.18,8,south,enterprise,paid,10,5,57,25,desktop,bachelors,1
55,20667.78,28,north,basic,paid,6,4,4,77,tablet,bachelors,1
46,68421.54,15,north,basic,organic,27,6,39,116,mobile,masters,1
68,79170.47,30,north,basic,social,20,17,58,342,mobile,bachelors,1
29,40025.09,7,north,premium,organic,13,12,53,91,desktop,bachelors,0
28,54556.09,7,south,basic,organic,8,18,52,121,desktop,bachelors,0
63,57848.88,26,north,premium,organic,53,8,11,95,mobile,high_school,0
65,21851.68,28,north,premium,social,37,16,99,143,mobile,bachelors,1
57,26402.19,26,east,premium,paid,42,3,70,364,desktop,high_school,0
43,54359.68,14,west,basic,organic,8,17,24,30,desktop,masters,0
39,52033.42,16,north,premium,organic,21,12,97,167,mobile,bachelors,0
53,32043.91,22,east,basic,paid,38,0,30,224,desktop,bachelors,1
57,30435.78,30,east,basic,social,32,14,13,43,desktop,high_school,0
32,46450.03,6,east,premium,paid,42,10,90,16,mobile,high_school,0
18,83423.94,4,east,basic,paid,41,0,15,359,mobile,bachelors,0
21,46822.0,1,east,basic,paid,25,17,6,98,mobile,high_school,0
36,129785.52,6,west,basic,organic,47,11,63,88,desktop,high_school,0
54,32289.83,25,north,basic,paid,16,12,26,127,desktop,masters,1
41,55042.77,11,south,basic,paid,5,12,15,26,desktop,bachelors,0
50,39633.21,16,east,basic,referral,55,1,10,53,desktop,bachelors,1
42,69757.25,15,west,premium,organic,2,6,12,8,mobile,bachelors,1
31,30670.22,11,south,basic,organic,18,14,97,195,mobile,masters,1
57,155817.18,22,west,basic,paid,7,7,67,169,mobile,high_school,0
56,17776.5,25,east,enterprise,referral,14,18,85,100,desktop,masters,1
69,137212.78,28,east,premium,paid,24,6,62,336,tablet,phd,1
61,51740.34,24,west,premium,referral,8,9,54,111,mobile,bachelors,0
38,68285.64,16,east,basic,social,29,9,21,6,desktop,bachelors,0
55,109175.83,19,east,basic,social,56,0,97,36,mobile,masters,0
36,82010.04,9,west,basic,paid,9,17,83,265,desktop,bachelors,1
64,31633.88,29,north,premium,social,56,2,53,195,desktop,bachelors,1
50,70266.73,15,west,enterprise,referral,25,9,10,95,desktop,bachelors,0
62,150314.4,33,west,basic,referral,36,19,76,90,tablet,high_school,0
32,28785.44,9,east,basic,paid,27,20,33,80,tablet,high_school,0
18,174740.47,0,north,basic,organic,19,4,21,154,desktop,bachelors,0
25,61785.35,9,south,basic,paid,7,7,74,257,tablet,high_school,0
46,37799.96,19,south,basic,referral,36,11,84,233,desktop,bachelors,1
68,28682.04,34,south,enterprise,social,55,14,62,273,desktop,bachelors,1
51,42874.3,16,east,basic,paid,32,5,7,15,mobile,phd,1
60,15166.33,23,west,basic,social,36,11,60,204,tablet,high_school,0
42,38210.03,10,east,premium,organic,39,17,92,279,tablet,bachelors,1
68,41866.6,32,south,basic,social,24,16,69,74,desktop,bachelors,1
67,25728.43,35,west,enterprise,paid,8,17,26,213,mobile,high_school,0
29,76780.59,11,west,basic,referral,31,18,65,2,mobile,high_school,0
63,42990.75,30,east,enterprise,paid,53,18,25,333,mobile,high_school,0
18,33473.97,0,south,basic,social,19,10,88,269,desktop,high_school,0
49,40327.93,21,east,basic,organic,53,20,85,228,mobile,high_school,0
41,60661.5,16,south,premium,paid,52,10,57,219,desktop,bachelors,1
33,51222.43,10,north,enterprise,social,15,14,13,245,mobile,bachelors,0
67,32190.12,33,east,basic,organic,35,19,40,154,desktop,high_school,0
53,52859.47,23,east,basic,paid,45,0,12,353,desktop,high_school,0
25,47552.73,6,south,basic,paid,30,19,77,78,tablet,high_school,0
25,24743.58,4,west,basic,social,42,17,68,296,mobile,bachelors,1
24,41229.0,0,west,premium,social,55,20,26,278,mobile,high_school,0
34,69397.28,5,east,enterprise,organic,38,16,86,306,mobile,bachelors,0
21,69098.13,5,north,premium,referral,51,3,76,25,tablet,high_school,0
32,42702.87,8,north,basic,paid,49,6,94,162,tablet,high_school,0
58,73575.23,24,east,premium,referral,49,0,28,235,mobile,phd,0
64,27228.7,27,west,premium,organic,52,12,17,226,mobile,high_school,0
59,27739.35,21,east,basic,organic,14,9,48,251,desktop,high_school,0
44,42160.84,21,north,basic,paid,2,9,26,232,desktop,high_school,0
54,120395.77,18,north,premium,organic,10,15,74,81,desktop,phd,1
68,54065.47,29,north,premium,referral,15,17,42,303,mobile,bachelors,0
20,41555.31,1,east,basic,organic,42,1,63,176,tablet,bachelors,1
65,123807.45,28,south,premium,social,31,19,17,355,desktop,phd,1
56,41267.76,19,north,premium,social,29,7,8,190,desktop,high_school,0
38,187369.89,11,east,enterprise,referral,1,15,94,196,mobile,phd,1
41,36070.48,17,west,enterprise,social,42,12,45,216,mobile,high_school,0
41,26714.53,11,south,basic,social,22,9,14,318,mobile,bachelors,1
26,44363.96,9,north,basic,referral,46,4,81,329,mobile,bachelors,1
30,42215.78,5,east,premium,referral,7,3,13,214,tablet,bachelors,0
33,30193.08,4,west,premium,paid,18,15,100,199,desktop,phd,1
18,233557.7,0,north,basic,social,4,6,38,19,tablet,high_school,0
44,59348.13,19,north,premium,referral,18,4,47,24,desktop,phd,1
43,64766.89,15,east,enterprise,paid,56,0,26,269,mobile,bachelors,1
35,37155.7,16,south,basic,paid,30,17,8,126,desktop,bachelors,1
27,34661.97,8,west,basic,organic,27,8,41,159,desktop,phd,1
69,90702.03,28,east,basic,referral,17,7,36,229,tablet,high_school,0
53,17934.74,20,north,basic,social,16,7,45,81,desktop,phd,1
43,24693.15,18,west,premium,organic,41,12,49,121,mobile,bachelors,1
56,42260.79,19,east,basic,organic,60,10,63,15,desktop,masters,1
37,110263.52,17,south,premium,social,45,11,7,281,desktop,high_school,0
29,39155.25,3,south,basic,organic,45,5,36,186,desktop,bachelors,1
53,62924.5,25,east,premium,referral,29,6,87,69,mobile,bachelors,0
58,49843.19,30,west,basic,paid,6,18,96,218,mobile,bachelors,0
52,106697.72,22,north,premium,paid,44,9,54,52,desktop,high_school,0
48,18942.55,22,south,basic,organic,49,20,36,285,mobile,high_school,0
18,76235.15,4,west,premium,organic,31,17,42,84,desktop,masters,0
51,43506.28,24,south,basic,paid,6,14,79,98,mobile,high_school,0
50,85385.41,22,north,premium,paid,43,11,40,320,mobile,masters,0
39,29984.35,12,north,basic,referral,56,17,95,271,mobile,phd,1
30,49743.54,5,east,basic,social,14,1,2,249,mobile,high_school,0
69,46096.67,37,east,premium,social,10,10,61,220,mobile,high_school,0
37,26863.9,9,north,basic,paid,45,14,52,190,desktop,bachelors,1
32,22737.08,8,north,enterprise,paid,20,2,45,70,mobile,high_school,0
55,34604.99,24,east,premium,organic,43,3,48,109,mobile,bachelors,1
43,52995.31,15,east,basic,referral,43,1,16,352,desktop,bachelors,1
47,31127.68,17,north,enterprise,paid,16,10,34,336,desktop,bachelors,0
52,40213.41,23,south,basic,social,3,11,35,265,mobile,bachelors,0
37,15811.96,10,east,premium,referral,34,9,66,325,desktop,bachelors,0
26,39246.21,10,north,basic,organic,25,1,60,294,mobile,bachelors,0
26,90594.79,1,north,premium,paid,52,10,41,146,desktop,high_school,0
67,74840.03,30,west,premium,referral,22,18,52,261,mobile,bachelors,0
44,46529.73,20,west,basic,social,15,0,57,275,mobile,masters,1
40,56737.56,14,south,premium,paid,52,16,4,50,mobile,bachelors,0
34,29823.26,12,west,basic,referral,45,5,89,334,tablet,bachelors,1
56,129918.58,26,east,premium,organic,38,1,90,180,mobile,high_school,1
66,169508.36,29,west,basic,social,58,1,36,114,desktop,high_school,0
58,54116.49,29,west,basic,paid,47,0,76,173,desktop,high_school,0
46,231981.17,15,east,basic,referral,52,8,40,120,mobile,high_school,0
43,32594.23,19,south,premium,paid,48,10,6,121,mobile,phd,1
63,23140.8,25,north,enterprise,social,25,13,87,199,mobile,high_school,0
63,32023.51,31,east,enterprise,referral,4,1,27,365,mobile,masters,1
38,42972.08,9,south,premium,organic,37,13,36,149,tablet,high_school,0
69,196268.7,37,east,premium,paid,46,15,58,78,mobile,high_school,0
61,41411.11,28,north,enterprise,organic,60,1,44,278,mobile,bachelors,1
62,29266.73,23,west,premium,social,41,14,26,107,mobile,high_school,0
20,28593.21,0,west,basic,referral,35,2,80,196,desktop,masters,1
24,97150.18,0,north,premium,paid,35,9,35,92,mobile,phd,1
33,89177.23,14,east,basic,paid,7,13,59,77,mobile,masters,1
58,36633.31,27,west,premium,social,1,18,67,92,mobile,high_school,0
22,15907.24,0,east,basic,social,3,11,94,130,tablet,masters,1
22,24905.5,0,west,basic,paid,55,9,48,349,desktop,high_school,0
19,137688.11,0,east,premium,referral,48,17,47,245,mobile,phd,1
28,74108.44,3,south,basic,organic,16,4,92,254,desktop,bachelors,0
66,50984.49,35,south,enterprise,paid,26,4,48,19,desktop,high_school,1
56,150437.04,25,south,enterprise,social,30,9,30,3,mobile,high_school,0
55,158735.69,23,south,premium,referral,15,2,4,125,tablet,high_school,0
33,47975.04,4,west,premium,organic,26,0,32,324,mobile,high_school,0
51,48506.69,19,east,basic,paid,21,7,19,5,desktop,phd,1
59,34571.05,25,south,basic,paid,42,3,30,280,desktop,masters,0
46,41325.62,14,south,enterprise,organic,46,13,54,300,desktop,phd,1
63,20094.57,30,south,basic,social,6,11,53,101,desktop,high_school,0
48,20045.66,21,south,basic,organic,28,10,18,42,mobile,bachelors,1
35,17437.96,16,east,basic,paid,60,10,46,56,mobile,high_school,0
51,93957.91,19,south,premium,social,53,2,45,28,mobile,bachelors,0
67,19209.47,29,west,premium,organic,48,8,4,308,tablet,high_school,0
61,157941.09,31,west,basic,paid,45,1,28,287,mobile,high_school,0
44,31627.22,14,east,basic,referral,1,7,72,246,mobile,bachelors,0
49,139025.12,21,east,premium,paid,59,14,2,32,mobile,high_school,0
69,39378.19,36,west,basic,paid,45,20,30,347,mobile,bachelors,0
57,19154.4,29,north,basic,paid,54,6,47,250,mobile,bachelors,1
44,105901.78,14,north,basic,social,55,5,16,303,tablet,high_school,0
32,113677.34,10,north,premium,social,16,14,65,139,mobile,phd,1
66,28463.26,27,south,basic,organic,1,19,72,72,mobile,bachelors,0
69,40175.34,36,south,basic,paid,40,6,34,300,mobile,masters,1
21,28467.62,0,east,premium,referral,28,17,23,18,desktop,bachelors,1
19,45600.96,2,south,basic,paid,2,6,78,66,desktop,masters,1
24,52297.17,0,north,enterprise,organic,17,13,21,56,mobile,masters,1
38,39702.53,13,south,enterprise,paid,60,4,14,30,mobile,masters,1
26,16459.62,0,north,premium,paid,22,5,3,201,mobile,bachelors,1
64,34595.28,31,east,basic,social,16,20,9,83,mobile,high_school,1
66,74765.46,31,south,basic,organic,40,8,88,353,desktop,high_school,0
27,43246.01,7,north,premium,organic,40,0,94,341,desktop,bachelors,1
61,40276.99,25,north,basic,social,20,16,55,61,mobile,high_school,0
25,28044.11,0,east,premium,social,51,2,93,303,desktop,high_school,0
59,33995.02,27,north,basic,paid,35,2,71,14,mobile,high_school,0
37,114161.44,14,east,premium,referral,10,17,41,104,mobile,bachelors,0
20,24738.94,3,west,basic,social,20,7,72,241,desktop,high_school,0
40,75545.76,11,south,premium,organic,51,2,42,75,desktop,bachelors,1
61,50424.53,29,north,basic,referral,6,20,97,28,mobile,masters,1
67,56776.99,31,east,basic,referral,1,5,85,57,mobile,masters,1
24,31589.69,0,north,basic,paid,40,13,85,241,mobile,high_school,0
62,39693.14,24,west,basic,social,27,5,53,80,mobile,bachelors,0
33,48852.84,7,west,enterprise,social,16,12,52,90,mobile,bachelors,0
42,35867.96,10,south,basic,paid,29,14,11,75,desktop,bachelors,0
23,59805.88,5,south,basic,organic,12,15,65,322,mobile,bachelors,1
69,64502.77,28,east,premium,social,23,8,11,325,desktop,high_school,0
59,180524.9,21,east,basic,paid,15,12,54,294,tablet,phd,1
52,57925.56,18,north,enterprise,organic,36,17,13,7,mobile,high_school,0
56,15563.04,22,west,basic,referral,41,17,48,91,desktop,masters,0
64,98499.96,24,south,enterprise,referral,55,15,78,322,mobile,bachelors,1
25,43376.7,5,west,premium,organic,5,8,31,202,desktop,high_school,0
31,163923.51,4,west,basic,organic,20,11,60,15,tablet,masters,1
19,118486.54,3,south,basic,social,16,20,26,91,tablet,high_school,0
43,36200.91,17,south,basic,social,35,5,30,302,mobile,masters,1
44,75594.72,11,south,premium,paid,32,14,18,321,desktop,bachelors,1
19,34324.92,0,west,basic,organic,53,16,16,155,desktop,high_school,0
53,49100.01,18,north,premium,paid,56,10,37,55,desktop,high_school,0
18,73540.45,5,south,premium,paid,47,18,12,28,tablet,masters,1
60,95587.77,28,east,premium,paid,12,8,90,82,desktop,high_school,1
55,83878.41,27,north,premium,referral,3,17,74,292,mobile,masters,1
61,51276.8,26,north,enterprise,organic,54,13,22,302,mobile,masters,1
24,217521.8,0,west,basic,social,57,1,89,93,desktop,bachelors,1
64,39378.99,26,east,basic,social,16,17,36,357,mobile,high_school,0
47,18688.8,17,east,basic,referral,3,14,53,321,desktop,masters,0
63,20976.97,32,north,basic,paid,41,4,70,361,desktop,phd,1
54,118705.94,22,east,basic,referral,36,14,78,275,desktop,high_school,0
52,46817.31,27,east,basic,paid,54,10,0,209,desktop,high_school,0
19,53929.59,0,south,premium,paid,35,19,28,359,mobile,high_school,0
54,35400.66,20,west,basic,referral,46,6,33,252,desktop,bachelors,1
41,37360.85,14,north,premium,social,48,5,59,304,desktop,masters,1
63,30569.02,25,south,basic,social,1,1,88,147,mobile,bachelors,1
54,65035.63,25,west,basic,organic,9,16,44,88,mobile,bachelors,0
21,46238.68,0,north,basic,referral,47,20,46,209,desktop,high_school,0
65,63640.37,32,west,basic,organic,11,14,8,149,mobile,high_school,0
21,60093.86,0,south,basic,referral,13,7,53,128,mobile,high_school,0
33,37967.0,7,north,basic,paid,46,18,49,254,mobile,masters,0
29,20430.04,8,north,premium,referral,13,5,64,223,desktop,bachelors,1
69,19390.15,35,south,basic,social,9,14,85,115,mobile,bachelors,0
26,301338.94,10,west,basic,organic,1,12,57,88,mobile,masters,1
62,119003.01,26,west,basic,social,29,17,5,200,desktop,high_school,0
29,109547.06,10,east,basic,referral,39,20,82,119,mobile,high_school,0
52,32703.45,26,north,basic,paid,44,7,48,86,mobile,high_school,0
22,49301.31,7,south,basic,paid,55,2,49,81,mobile,phd,1
38,30054.94,18,south,premium,paid,40,3,88,242,mobile,masters,1
51,22309.12,24,north,premium,organic,46,15,59,152,mobile,bachelors,0
55,34431.8,22,north,enterprise,organic,13,7,79,125,mobile,high_school,0
64,108630.88,31,south,premium,referral,21,2,88,42,mobile,high_school,0
61,81181.87,30,south,basic,organic,19,17,49,20,mobile,bachelors,1
45,27391.04,15,east,basic,paid,4,13,99,254,mobile,bachelors,1
34,40583.24,13,south,enterprise,social,59,2,17,354,mobile,phd,1
31,76839.48,10,north,basic,referral,15,14,87,118,mobile,masters,1
